Capacity data calculated from MERRA-2 by Lei Duan,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,solar
2015,9,12,15,0.481406582
2015,9,12,16,0.671150762
2015,9,12,17,0.710745267
2015,9,12,18,0.714524632
2015,9,12,19,0.702021658
2015,9,12,20,0.69281683
2015,9,12,21,0.694618719
2015,9,12,22,0.690461161
2015,9,12,23,0.658380228
2015,9,12,24,0.547452195
2015,9,13,1,0.290070311
2015,9,13,2,0.024869193
2015,9,13,3,0
2015,9,13,4,0
2015,9,13,5,0
2015,9,13,6,0
2015,9,13,7,0
2015,9,13,8,0
2015,9,13,9,0
2015,9,13,10,0
2015,9,13,11,0
2015,9,13,12,0
2015,9,13,13,4.37E-05
2015,9,13,14,0.129715539
2015,9,13,15,0.446707296
2015,9,13,16,0.61715779
2015,9,13,17,0.674212161
2015,9,13,18,0.684985907
2015,9,13,19,0.676762573
2015,9,13,20,0.664068842
2015,9,13,21,0.652448796
2015,9,13,22,0.627058112
2015,9,13,23,0.572037851
2015,9,13,24,0.456562231
2015,9,14,1,0.229846144
2015,9,14,2,0.029759012
2015,9,14,3,0
2015,9,14,4,0
2015,9,14,5,0
2015,9,14,6,0
2015,9,14,7,0
2015,9,14,8,0
2015,9,14,9,0
2015,9,14,10,0
2015,9,14,11,0
2015,9,14,12,0
2015,9,14,13,4.23E-05
2015,9,14,14,0.122518855
2015,9,14,15,0.435531417
2015,9,14,16,0.609945211
2015,9,14,17,0.665470355
2015,9,14,18,0.66832773
2015,9,14,19,0.652824409
2015,9,14,20,0.63332601
2015,9,14,21,0.621630826
2015,9,14,22,0.602409926
2015,9,14,23,0.562850309
2015,9,14,24,0.461765253
2015,9,15,1,0.257024156
2015,9,15,2,0.022309573
2015,9,15,3,0
2015,9,15,4,0
2015,9,15,5,0
2015,9,15,6,0
2015,9,15,7,0
2015,9,15,8,0
2015,9,15,9,0
2015,9,15,10,0
2015,9,15,11,0
2015,9,15,12,0
2015,9,15,13,3.10E-05
2015,9,15,14,0.112637561
2015,9,15,15,0.455033287
2015,9,15,16,0.635618092
2015,9,15,17,0.704429588
2015,9,15,18,0.71124209
2015,9,15,19,0.698081565
2015,9,15,20,0.691517978
2015,9,15,21,0.694318009
2015,9,15,22,0.687724726
2015,9,15,23,0.648267597
2015,9,15,24,0.531691884
2015,9,16,1,0.280294128
2015,9,16,2,0.031407729
2015,9,16,3,0
2015,9,16,4,0
2015,9,16,5,0
2015,9,16,6,0
2015,9,16,7,0
2015,9,16,8,0
2015,9,16,9,0
2015,9,16,10,0
2015,9,16,11,0
2015,9,16,12,0
2015,9,16,13,1.46E-05
2015,9,16,14,0.108403996
2015,9,16,15,0.479162433
2015,9,16,16,0.69043128
2015,9,16,17,0.745972143
2015,9,16,18,0.746352347
2015,9,16,19,0.734170566
2015,9,16,20,0.728140846
2015,9,16,21,0.731646909
2015,9,16,22,0.729692975
2015,9,16,23,0.695438262
2015,9,16,24,0.575018087
2015,9,17,1,0.32208497
2015,9,17,2,0.039122097
2015,9,17,3,0
2015,9,17,4,0
2015,9,17,5,0
2015,9,17,6,0
2015,9,17,7,0
2015,9,17,8,0
2015,9,17,9,0
2015,9,17,10,0
2015,9,17,11,0
2015,9,17,12,0
2015,9,17,13,6.33E-06
2015,9,17,14,0.094836696
2015,9,17,15,0.503638633
2015,9,17,16,0.721901452
2015,9,17,17,0.770740156
2015,9,17,18,0.766969832
2015,9,17,19,0.753154672
2015,9,17,20,0.745591786
2015,9,17,21,0.752226842
2015,9,17,22,0.756455934
2015,9,17,23,0.727298697
2015,9,17,24,0.602588847
2015,9,18,1,0.304848425
2015,9,18,2,0.035160878
2015,9,18,3,0
2015,9,18,4,0
2015,9,18,5,0
2015,9,18,6,0
2015,9,18,7,0
2015,9,18,8,0
2015,9,18,9,0
2015,9,18,10,0
2015,9,18,11,0
2015,9,18,12,0
2015,9,18,13,2.50E-06
2015,9,18,14,0.086510367
2015,9,18,15,0.52394162
2015,9,18,16,0.701443728
2015,9,18,17,0.784481877
2015,9,18,18,0.780971831
2015,9,18,19,0.766253551
2015,9,18,20,0.754105536
2015,9,18,21,0.755098757
2015,9,18,22,0.751806921
2015,9,18,23,0.718250378
2015,9,18,24,0.580839451
2015,9,19,1,0.29462238
2015,9,19,2,0.039046812
2015,9,19,3,0
2015,9,19,4,0
2015,9,19,5,0
2015,9,19,6,0
2015,9,19,7,0
2015,9,19,8,0
2015,9,19,9,0
2015,9,19,10,0
2015,9,19,11,0
2015,9,19,12,0
2015,9,19,13,5.27E-08
2015,9,19,14,0.057238362
2015,9,19,15,0.424109716
2015,9,19,16,0.635788029
2015,9,19,17,0.707086758
2015,9,19,18,0.703549689
2015,9,19,19,0.685836611
2015,9,19,20,0.666561292
2015,9,19,21,0.654547746
2015,9,19,22,0.636392791
2015,9,19,23,0.601285336
2015,9,19,24,0.493039568
2015,9,20,1,0.275891127
2015,9,20,2,0.038511213
2015,9,20,3,0
2015,9,20,4,0
2015,9,20,5,0
2015,9,20,6,0
2015,9,20,7,0
2015,9,20,8,0
2015,9,20,9,0
2015,9,20,10,0
2015,9,20,11,0
2015,9,20,12,0
2015,9,20,13,0
2015,9,20,14,0.053313924
2015,9,20,15,0.437418051
2015,9,20,16,0.696823567
2015,9,20,17,0.733224163
2015,9,20,18,0.731595256
2015,9,20,19,0.719448212
2015,9,20,20,0.709447039
2015,9,20,21,0.713539559
2015,9,20,22,0.713590625
2015,9,20,23,0.686353305
2015,9,20,24,0.554773808
2015,9,21,1,0.258072775
2015,9,21,2,0.03245
2015,9,21,3,0
2015,9,21,4,0
2015,9,21,5,0
2015,9,21,6,0
2015,9,21,7,0
2015,9,21,8,0
2015,9,21,9,0
2015,9,21,10,0
2015,9,21,11,0
2015,9,21,12,0
2015,9,21,13,0
2015,9,21,14,0.085534739
2015,9,21,15,0.386710569
2015,9,21,16,0.594275725
2015,9,21,17,0.631963132
2015,9,21,18,0.639019411
2015,9,21,19,0.629835831
2015,9,21,20,0.613335074
2015,9,21,21,0.596280419
2015,9,21,22,0.563457295
2015,9,21,23,0.496403018
2015,9,21,24,0.373252595
2015,9,22,1,0.197961758
2015,9,22,2,0.027259793
2015,9,22,3,0
2015,9,22,4,0
2015,9,22,5,0
2015,9,22,6,0
2015,9,22,7,0
2015,9,22,8,0
2015,9,22,9,0
2015,9,22,10,0
2015,9,22,11,0
2015,9,22,12,0
2015,9,22,13,0
2015,9,22,14,0.042881962
2015,9,22,15,0.308962675
2015,9,22,16,0.53055707
2015,9,22,17,0.610631962
2015,9,22,18,0.62951034
2015,9,22,19,0.625175035
2015,9,22,20,0.615707165
2015,9,22,21,0.610257072
2015,9,22,22,0.594614503
2015,9,22,23,0.549261461
2015,9,22,24,0.440759459
2015,9,23,1,0.248483758
2015,9,23,2,0.02283975
2015,9,23,3,0
2015,9,23,4,0
2015,9,23,5,0
2015,9,23,6,0
2015,9,23,7,0
2015,9,23,8,0
2015,9,23,9,0
2015,9,23,10,0
2015,9,23,11,0
2015,9,23,12,0
2015,9,23,13,0
2015,9,23,14,0.054964413
2015,9,23,15,0.437216025
2015,9,23,16,0.646939929
2015,9,23,17,0.735396889
2015,9,23,18,0.727818
2015,9,23,19,0.711463053
2015,9,23,20,0.69792457
2015,9,23,21,0.697387246
2015,9,23,22,0.691113159
2015,9,23,23,0.66693831
2015,9,23,24,0.560679293
2015,9,24,1,0.290712734
2015,9,24,2,0.019203866
2015,9,24,3,0
2015,9,24,4,0
2015,9,24,5,0
2015,9,24,6,0
2015,9,24,7,0
2015,9,24,8,0
2015,9,24,9,0
2015,9,24,10,0
2015,9,24,11,0
2015,9,24,12,0
2015,9,24,13,0
2015,9,24,14,0.048968311
2015,9,24,15,0.442523637
2015,9,24,16,0.631129208
2015,9,24,17,0.673062798
2015,9,24,18,0.674386116
2015,9,24,19,0.664297901
2015,9,24,20,0.653841313
2015,9,24,21,0.653371358
2015,9,24,22,0.644675368
2015,9,24,23,0.619292879
2015,9,24,24,0.509975589
2015,9,25,1,0.252615342
2015,9,25,2,0.011668437
2015,9,25,3,0
2015,9,25,4,0
2015,9,25,5,0
2015,9,25,6,0
2015,9,25,7,0
2015,9,25,8,0
2015,9,25,9,0
2015,9,25,10,0
2015,9,25,11,0
2015,9,25,12,0
2015,9,25,13,0
2015,9,25,14,0.070746604
2015,9,25,15,0.489124241
2015,9,25,16,0.710953112
2015,9,25,17,0.75370059
2015,9,25,18,0.743236804
2015,9,25,19,0.724907521
2015,9,25,20,0.711874405
2015,9,25,21,0.71530787
2015,9,25,22,0.716658091
2015,9,25,23,0.690667807
2015,9,25,24,0.570648646
2015,9,26,1,0.254739382
2015,9,26,2,0.012041692
2015,9,26,3,0
2015,9,26,4,0
2015,9,26,5,0
2015,9,26,6,0
2015,9,26,7,0
2015,9,26,8,0
2015,9,26,9,0
2015,9,26,10,0
2015,9,26,11,0
2015,9,26,12,0
2015,9,26,13,0
2015,9,26,14,0.067199481
2015,9,26,15,0.431737178
2015,9,26,16,0.638043707
2015,9,26,17,0.702064306
2015,9,26,18,0.706672423
2015,9,26,19,0.696621359
2015,9,26,20,0.686561035
2015,9,26,21,0.68542358
2015,9,26,22,0.67782569
2015,9,26,23,0.64087153
2015,9,26,24,0.512069467
2015,9,27,1,0.21509668
2015,9,27,2,0.008100825
2015,9,27,3,0
2015,9,27,4,0
2015,9,27,5,0
2015,9,27,6,0
2015,9,27,7,0
2015,9,27,8,0
2015,9,27,9,0
2015,9,27,10,0
2015,9,27,11,0
2015,9,27,12,0
2015,9,27,13,0
2015,9,27,14,0.066771051
2015,9,27,15,0.423496546
2015,9,27,16,0.61583626
2015,9,27,17,0.687046465
2015,9,27,18,0.695006197
2015,9,27,19,0.684044133
2015,9,27,20,0.674172936
2015,9,27,21,0.674282525
2015,9,27,22,0.67164262
2015,9,27,23,0.639858412
2015,9,27,24,0.503217593
2015,9,28,1,0.194190472
2015,9,28,2,0.004196111
2015,9,28,3,0
2015,9,28,4,0
2015,9,28,5,0
2015,9,28,6,0
2015,9,28,7,0
2015,9,28,8,0
2015,9,28,9,0
2015,9,28,10,0
2015,9,28,11,0
2015,9,28,12,0
2015,9,28,13,0
2015,9,28,14,0.069824019
2015,9,28,15,0.357811143
2015,9,28,16,0.518359006
2015,9,28,17,0.592903814
2015,9,28,18,0.614023151
2015,9,28,19,0.615440281
2015,9,28,20,0.611406935
2015,9,28,21,0.609843983
2015,9,28,22,0.597407535
2015,9,28,23,0.560244158
2015,9,28,24,0.429702583
2015,9,29,1,0.15186732
2015,9,29,2,0.007753366
2015,9,29,3,0
2015,9,29,4,0
2015,9,29,5,0
2015,9,29,6,0
2015,9,29,7,0
2015,9,29,8,0
2015,9,29,9,0
2015,9,29,10,0
2015,9,29,11,0
2015,9,29,12,0
2015,9,29,13,0
2015,9,29,14,0.054532891
2015,9,29,15,0.387064884
2015,9,29,16,0.578704719
2015,9,29,17,0.640931991
2015,9,29,18,0.643540261
2015,9,29,19,0.631509165
2015,9,29,20,0.620296998
2015,9,29,21,0.616282181
2015,9,29,22,0.602410567
2015,9,29,23,0.554471537
2015,9,29,24,0.426402209
2015,9,30,1,0.15648129
2015,9,30,2,0.004480724
2015,9,30,3,0
2015,9,30,4,0
2015,9,30,5,0
2015,9,30,6,0
2015,9,30,7,0
2015,9,30,8,0
2015,9,30,9,0
2015,9,30,10,0
2015,9,30,11,0
2015,9,30,12,0
2015,9,30,13,0
2015,9,30,14,0.038371696
2015,9,30,15,0.31474065
2015,9,30,16,0.478981481
2015,9,30,17,0.55042482
2015,9,30,18,0.56650782
2015,9,30,19,0.568506282
2015,9,30,20,0.565317736
2015,9,30,21,0.559280324
2015,9,30,22,0.532471926
2015,9,30,23,0.478593926
2015,9,30,24,0.353295794
2015,10,1,1,0.131816751
2015,10,1,2,0.00342124
2015,10,1,3,0
2015,10,1,4,0
2015,10,1,5,0
2015,10,1,6,0
2015,10,1,7,0
2015,10,1,8,0
2015,10,1,9,0
2015,10,1,10,0
2015,10,1,11,0
2015,10,1,12,0
2015,10,1,13,0
2015,10,1,14,0.031438304
2015,10,1,15,0.307703939
2015,10,1,16,0.539783745
2015,10,1,17,0.619599831
2015,10,1,18,0.629526525
2015,10,1,19,0.626537221
2015,10,1,20,0.621624964
2015,10,1,21,0.623715051
2015,10,1,22,0.614686281
2015,10,1,23,0.58703782
2015,10,1,24,0.462188136
2015,10,2,1,0.186371032
2015,10,2,2,0.007494969
2015,10,2,3,0
2015,10,2,4,0
2015,10,2,5,0
2015,10,2,6,0
2015,10,2,7,0
2015,10,2,8,0
2015,10,2,9,0
2015,10,2,10,0
2015,10,2,11,0
2015,10,2,12,0
2015,10,2,13,0
2015,10,2,14,0.022669555
2015,10,2,15,0.340017411
2015,10,2,16,0.591318749
2015,10,2,17,0.676467283
2015,10,2,18,0.681604856
2015,10,2,19,0.671088462
2015,10,2,20,0.662727901
2015,10,2,21,0.662619271
2015,10,2,22,0.643684125
2015,10,2,23,0.584051102
2015,10,2,24,0.445390644
2015,10,3,1,0.198790647
2015,10,3,2,0.005202929
2015,10,3,3,0
2015,10,3,4,0
2015,10,3,5,0
2015,10,3,6,0
2015,10,3,7,0
2015,10,3,8,0
2015,10,3,9,0
2015,10,3,10,0
2015,10,3,11,0
2015,10,3,12,0
2015,10,3,13,0
2015,10,3,14,0.017944767
2015,10,3,15,0.309516094
2015,10,3,16,0.590585366
2015,10,3,17,0.664807144
2015,10,3,18,0.669040395
2015,10,3,19,0.654997197
2015,10,3,20,0.63119253
2015,10,3,21,0.618355369
2015,10,3,22,0.601422628
2015,10,3,23,0.565938787
2015,10,3,24,0.451851069
2015,10,4,1,0.209163703
2015,10,4,2,0.003143766
2015,10,4,3,0
2015,10,4,4,0
2015,10,4,5,0
2015,10,4,6,0
2015,10,4,7,0
2015,10,4,8,0
2015,10,4,9,0
2015,10,4,10,0
2015,10,4,11,0
2015,10,4,12,0
2015,10,4,13,0
2015,10,4,14,0.00769802
2015,10,4,15,0.241866058
2015,10,4,16,0.471233434
2015,10,4,17,0.561266484
2015,10,4,18,0.571592238
2015,10,4,19,0.556144578
2015,10,4,20,0.540059224
2015,10,4,21,0.52521257
2015,10,4,22,0.500564307
2015,10,4,23,0.458884885
2015,10,4,24,0.352580144
2015,10,5,1,0.161535475
2015,10,5,2,0.004031484
2015,10,5,3,0
2015,10,5,4,0
2015,10,5,5,0
2015,10,5,6,0
2015,10,5,7,0
2015,10,5,8,0
2015,10,5,9,0
2015,10,5,10,0
2015,10,5,11,0
2015,10,5,12,0
2015,10,5,13,0
2015,10,5,14,0.00987724
2015,10,5,15,0.207394199
2015,10,5,16,0.45247007
2015,10,5,17,0.570105531
2015,10,5,18,0.596576028
2015,10,5,19,0.59278885
2015,10,5,20,0.585594681
2015,10,5,21,0.585536966
2015,10,5,22,0.5676896
2015,10,5,23,0.510168805
2015,10,5,24,0.377241261
2015,10,6,1,0.130039659
2015,10,6,2,0.003609618
2015,10,6,3,0
2015,10,6,4,0
2015,10,6,5,0
2015,10,6,6,0
2015,10,6,7,0
2015,10,6,8,0
2015,10,6,9,0
2015,10,6,10,0
2015,10,6,11,0
2015,10,6,12,0
2015,10,6,13,0
2015,10,6,14,0.03096681
2015,10,6,15,0.282058551
2015,10,6,16,0.57328706
2015,10,6,17,0.671084331
2015,10,6,18,0.66675626
2015,10,6,19,0.636791467
2015,10,6,20,0.610551307
2015,10,6,21,0.597357137
2015,10,6,22,0.574546789
2015,10,6,23,0.511658407
2015,10,6,24,0.37573924
2015,10,7,1,0.154299172
2015,10,7,2,0.002497642
2015,10,7,3,0
2015,10,7,4,0
2015,10,7,5,0
2015,10,7,6,0
2015,10,7,7,0
2015,10,7,8,0
2015,10,7,9,0
2015,10,7,10,0
2015,10,7,11,0
2015,10,7,12,0
2015,10,7,13,0
2015,10,7,14,0.016104723
2015,10,7,15,0.243386396
2015,10,7,16,0.555453032
2015,10,7,17,0.643596914
2015,10,7,18,0.645403209
2015,10,7,19,0.627732349
2015,10,7,20,0.612181793
2015,10,7,21,0.609804669
2015,10,7,22,0.599759534
2015,10,7,23,0.56166691
2015,10,7,24,0.439352619
2015,10,8,1,0.175007533
2015,10,8,2,0.001944592
2015,10,8,3,0
2015,10,8,4,0
2015,10,8,5,0
2015,10,8,6,0
2015,10,8,7,0
2015,10,8,8,0
2015,10,8,9,0
2015,10,8,10,0
2015,10,8,11,0
2015,10,8,12,0
2015,10,8,13,0
2015,10,8,14,0.009491236
2015,10,8,15,0.261029922
2015,10,8,16,0.495688215
2015,10,8,17,0.582329371
2015,10,8,18,0.599171787
2015,10,8,19,0.593330484
2015,10,8,20,0.587072878
2015,10,8,21,0.592703193
2015,10,8,22,0.595651081
2015,10,8,23,0.576681133
2015,10,8,24,0.45350741
2015,10,9,1,0.181310108
2015,10,9,2,0.001282737
2015,10,9,3,0
2015,10,9,4,0
2015,10,9,5,0
2015,10,9,6,0
2015,10,9,7,0
2015,10,9,8,0
2015,10,9,9,0
2015,10,9,10,0
2015,10,9,11,0
2015,10,9,12,0
2015,10,9,13,0
2015,10,9,14,0.012119472
2015,10,9,15,0.293156845
2015,10,9,16,0.555857102
2015,10,9,17,0.65159341
2015,10,9,18,0.653462546
2015,10,9,19,0.632117953
2015,10,9,20,0.618081696
2015,10,9,21,0.615769711
2015,10,9,22,0.608276257
2015,10,9,23,0.572687792
2015,10,9,24,0.444584465
2015,10,10,1,0.162604708
2015,10,10,2,0.00078567
2015,10,10,3,0
2015,10,10,4,0
2015,10,10,5,0
2015,10,10,6,0
2015,10,10,7,0
2015,10,10,8,0
2015,10,10,9,0
2015,10,10,10,0
2015,10,10,11,0
2015,10,10,12,0
2015,10,10,13,0
2015,10,10,14,0.01994514
2015,10,10,15,0.334886485
2015,10,10,16,0.651910043
2015,10,10,17,0.721408046
2015,10,10,18,0.709536436
2015,10,10,19,0.6876453
2015,10,10,20,0.67550044
2015,10,10,21,0.682907174
2015,10,10,22,0.691922614
2015,10,10,23,0.669467658
2015,10,10,24,0.526571629
2015,10,11,1,0.17378925
2015,10,11,2,0.000613551
2015,10,11,3,0
2015,10,11,4,0
2015,10,11,5,0
2015,10,11,6,0
2015,10,11,7,0
2015,10,11,8,0
2015,10,11,9,0
2015,10,11,10,0
2015,10,11,11,0
2015,10,11,12,0
2015,10,11,13,0
2015,10,11,14,0.020684211
2015,10,11,15,0.335230792
2015,10,11,16,0.635022604
2015,10,11,17,0.709831989
2015,10,11,18,0.698061654
2015,10,11,19,0.674347464
2015,10,11,20,0.663489508
2015,10,11,21,0.671111618
2015,10,11,22,0.683021497
2015,10,11,23,0.661542705
2015,10,11,24,0.510808262
2015,10,12,1,0.160232177
2015,10,12,2,0.000528172
2015,10,12,3,0
2015,10,12,4,0
2015,10,12,5,0
2015,10,12,6,0
2015,10,12,7,0
2015,10,12,8,0
2015,10,12,9,0
2015,10,12,10,0
2015,10,12,11,0
2015,10,12,12,0
2015,10,12,13,0
2015,10,12,14,0.016963681
2015,10,12,15,0.348372699
2015,10,12,16,0.663994668
2015,10,12,17,0.71933629
2015,10,12,18,0.708463931
2015,10,12,19,0.686432327
2015,10,12,20,0.676209245
2015,10,12,21,0.683338058
2015,10,12,22,0.694339397
2015,10,12,23,0.670590199
2015,10,12,24,0.525021294
2015,10,13,1,0.168442678
2015,10,13,2,0.000556841
2015,10,13,3,0
2015,10,13,4,0
2015,10,13,5,0
2015,10,13,6,0
2015,10,13,7,0
2015,10,13,8,0
2015,10,13,9,0
2015,10,13,10,0
2015,10,13,11,0
2015,10,13,12,0
2015,10,13,13,0
2015,10,13,14,0.015012215
2015,10,13,15,0.348482498
2015,10,13,16,0.684781138
2015,10,13,17,0.732834709
2015,10,13,18,0.714415692
2015,10,13,19,0.688887974
2015,10,13,20,0.677043218
2015,10,13,21,0.68540657
2015,10,13,22,0.700482661
2015,10,13,23,0.687051381
2015,10,13,24,0.523808435
2015,10,14,1,0.153743407
2015,10,14,2,0.000374559
2015,10,14,3,0
2015,10,14,4,0
2015,10,14,5,0
2015,10,14,6,0
2015,10,14,7,0
2015,10,14,8,0
2015,10,14,9,0
2015,10,14,10,0
2015,10,14,11,0
2015,10,14,12,0
2015,10,14,13,0
2015,10,14,14,0.011761965
2015,10,14,15,0.339451989
2015,10,14,16,0.614638203
2015,10,14,17,0.666491913
2015,10,14,18,0.659437588
2015,10,14,19,0.64275708
2015,10,14,20,0.634720174
2015,10,14,21,0.642685822
2015,10,14,22,0.654831831
2015,10,14,23,0.63013895
2015,10,14,24,0.463850719
2015,10,15,1,0.108046368
2015,10,15,2,0.000161721
2015,10,15,3,0
2015,10,15,4,0
2015,10,15,5,0
2015,10,15,6,0
2015,10,15,7,0
2015,10,15,8,0
2015,10,15,9,0
2015,10,15,10,0
2015,10,15,11,0
2015,10,15,12,0
2015,10,15,13,0
2015,10,15,14,0.008530855
2015,10,15,15,0.258303759
2015,10,15,16,0.531377438
2015,10,15,17,0.616193202
2015,10,15,18,0.616621922
2015,10,15,19,0.600413873
2015,10,15,20,0.590435436
2015,10,15,21,0.591082553
2015,10,15,22,0.581880806
2015,10,15,23,0.523859538
2015,10,15,24,0.362337848
2015,10,16,1,0.067321561
2015,10,16,2,0.000140641
2015,10,16,3,0
2015,10,16,4,0
2015,10,16,5,0
2015,10,16,6,0
2015,10,16,7,0
2015,10,16,8,0
2015,10,16,9,0
2015,10,16,10,0
2015,10,16,11,0
2015,10,16,12,0
2015,10,16,13,0
2015,10,16,14,0.008706253
2015,10,16,15,0.207998385
2015,10,16,16,0.437762701
2015,10,16,17,0.532308308
2015,10,16,18,0.551781154
2015,10,16,19,0.546864008
2015,10,16,20,0.529755657
2015,10,16,21,0.505016212
2015,10,16,22,0.456769188
2015,10,16,23,0.385945879
2015,10,16,24,0.240574217
2015,10,17,1,0.048643257
2015,10,17,2,8.85E-05
2015,10,17,3,0
2015,10,17,4,0
2015,10,17,5,0
2015,10,17,6,0
2015,10,17,7,0
2015,10,17,8,0
2015,10,17,9,0
2015,10,17,10,0
2015,10,17,11,0
2015,10,17,12,0
2015,10,17,13,0
2015,10,17,14,0.006402834
2015,10,17,15,0.207232197
2015,10,17,16,0.433578493
2015,10,17,17,0.543617889
2015,10,17,18,0.561399841
2015,10,17,19,0.54887897
2015,10,17,20,0.530040855
2015,10,17,21,0.510468625
2015,10,17,22,0.475739274
2015,10,17,23,0.40868837
2015,10,17,24,0.25644105
2015,10,18,1,0.064436115
2015,10,18,2,7.67E-05
2015,10,18,3,0
2015,10,18,4,0
2015,10,18,5,0
2015,10,18,6,0
2015,10,18,7,0
2015,10,18,8,0
2015,10,18,9,0
2015,10,18,10,0
2015,10,18,11,0
2015,10,18,12,0
2015,10,18,13,0
2015,10,18,14,0.006553445
2015,10,18,15,0.206495077
2015,10,18,16,0.416262087
2015,10,18,17,0.526320672
2015,10,18,18,0.545831221
2015,10,18,19,0.531132311
2015,10,18,20,0.510724103
2015,10,18,21,0.494059254
2015,10,18,22,0.459944717
2015,10,18,23,0.39840443
2015,10,18,24,0.266218628
2015,10,19,1,0.072189468
2015,10,19,2,7.68E-05
2015,10,19,3,0
2015,10,19,4,0
2015,10,19,5,0
2015,10,19,6,0
2015,10,19,7,0
2015,10,19,8,0
2015,10,19,9,0
2015,10,19,10,0
2015,10,19,11,0
2015,10,19,12,0
2015,10,19,13,0
2015,10,19,14,0.005377456
2015,10,19,15,0.138590466
2015,10,19,16,0.369777182
2015,10,19,17,0.51611972
2015,10,19,18,0.559682172
2015,10,19,19,0.556666149
2015,10,19,20,0.547882079
2015,10,19,21,0.543462248
2015,10,19,22,0.528806372
2015,10,19,23,0.478649611
2015,10,19,24,0.334377245
2015,10,20,1,0.076123722
2015,10,20,2,5.23E-05
2015,10,20,3,0
2015,10,20,4,0
2015,10,20,5,0
2015,10,20,6,0
2015,10,20,7,0
2015,10,20,8,0
2015,10,20,9,0
2015,10,20,10,0
2015,10,20,11,0
2015,10,20,12,0
2015,10,20,13,0
2015,10,20,14,0.005226115
2015,10,20,15,0.142367742
2015,10,20,16,0.387454106
2015,10,20,17,0.518146738
2015,10,20,18,0.54567718
2015,10,20,19,0.529485478
2015,10,20,20,0.503769413
2015,10,20,21,0.477220161
2015,10,20,22,0.438185701
2015,10,20,23,0.383090567
2015,10,20,24,0.268763859
2015,10,21,1,0.081721134
2015,10,21,2,4.51E-05
2015,10,21,3,0
2015,10,21,4,0
2015,10,21,5,0
2015,10,21,6,0
2015,10,21,7,0
2015,10,21,8,0
2015,10,21,9,0
2015,10,21,10,0
2015,10,21,11,0
2015,10,21,12,0
2015,10,21,13,0
2015,10,21,14,0.003377389
2015,10,21,15,0.11144255
2015,10,21,16,0.409335499
2015,10,21,17,0.527460172
2015,10,21,18,0.54390014
2015,10,21,19,0.531206927
2015,10,21,20,0.513895477
2015,10,21,21,0.498928021
2015,10,21,22,0.472206043
2015,10,21,23,0.426986526
2015,10,21,24,0.317444453
2015,10,22,1,0.085480707
2015,10,22,2,3.22E-05
2015,10,22,3,0
2015,10,22,4,0
2015,10,22,5,0
2015,10,22,6,0
2015,10,22,7,0
2015,10,22,8,0
2015,10,22,9,0
2015,10,22,10,0
2015,10,22,11,0
2015,10,22,12,0
2015,10,22,13,0
2015,10,22,14,0.000795625
2015,10,22,15,0.148005943
2015,10,22,16,0.445679767
2015,10,22,17,0.551632883
2015,10,22,18,0.569633111
2015,10,22,19,0.557946109
2015,10,22,20,0.549893512
2015,10,22,21,0.551945594
2015,10,22,22,0.549998049
2015,10,22,23,0.510550233
2015,10,22,24,0.376811406
2015,10,23,1,0.085379817
2015,10,23,2,2.34E-05
2015,10,23,3,0
2015,10,23,4,0
2015,10,23,5,0
2015,10,23,6,0
2015,10,23,7,0
2015,10,23,8,0
2015,10,23,9,0
2015,10,23,10,0
2015,10,23,11,0
2015,10,23,12,0
2015,10,23,13,0
2015,10,23,14,0.002298293
2015,10,23,15,0.222718121
2015,10,23,16,0.620427209
2015,10,23,17,0.713752384
2015,10,23,18,0.693393589
2015,10,23,19,0.662023636
2015,10,23,20,0.645616953
2015,10,23,21,0.6496182
2015,10,23,22,0.654418263
2015,10,23,23,0.615878244
2015,10,23,24,0.421485337
2015,10,24,1,0.062736332
2015,10,24,2,5.07E-06
2015,10,24,3,0
2015,10,24,4,0
2015,10,24,5,0
2015,10,24,6,0
2015,10,24,7,0
2015,10,24,8,0
2015,10,24,9,0
2015,10,24,10,0
2015,10,24,11,0
2015,10,24,12,0
2015,10,24,13,0
2015,10,24,14,0.000447774
2015,10,24,15,0.173105262
2015,10,24,16,0.550307633
2015,10,24,17,0.651136192
2015,10,24,18,0.643788261
2015,10,24,19,0.626488305
2015,10,24,20,0.618109231
2015,10,24,21,0.629130049
2015,10,24,22,0.646159378
2015,10,24,23,0.623868137
2015,10,24,24,0.413584475
2015,10,25,1,0.05873565
2015,10,25,2,4.77E-06
2015,10,25,3,0
2015,10,25,4,0
2015,10,25,5,0
2015,10,25,6,0
2015,10,25,7,0
2015,10,25,8,0
2015,10,25,9,0
2015,10,25,10,0
2015,10,25,11,0
2015,10,25,12,0
2015,10,25,13,0
2015,10,25,14,0.001837738
2015,10,25,15,0.223809962
2015,10,25,16,0.435394836
2015,10,25,17,0.505939307
2015,10,25,18,0.51408803
2015,10,25,19,0.51459109
2015,10,25,20,0.514928713
2015,10,25,21,0.509666603
2015,10,25,22,0.486170461
2015,10,25,23,0.410122655
2015,10,25,24,0.231056282
2015,10,26,1,0.045019724
2015,10,26,2,1.61E-05
2015,10,26,3,0
2015,10,26,4,0
2015,10,26,5,0
2015,10,26,6,0
2015,10,26,7,0
2015,10,26,8,0
2015,10,26,9,0
2015,10,26,10,0
